SMILES,Ki [nM]
CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2ccc(N(Cc3cc(F)cc(F)c3)C(=O)C(=O)O)cc21,14000.0
CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2ccc(N(Cc3ccc(F)cc3)C(=O)C(=O)O)cc21,16300.0
Nc1cc(C2=NOC(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)C2)ccc1Cl,130.0
NCCCCC(NC(=O)CN(CCc1ccccc1)C(=O)CCc1ccccc1)B(O)O,130.0
Nc1nccc2ccc(CN3CC[C@H](NS(=O)(=O)c4cc5ncccc5s4)C3=O)cc12,22.0
N=C(N)c1cccc(CN2CCCC[C@H](NS(=O)(=O)c3ccc4ccccc4c3)C2=O)c1,7000.0
CN1CCCN(c2ccccc2-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)CC1,0.8
N=C(N)c1cccc(N2CCCCN(C3CCN(S(=O)(=O)c4ccccc4)CC3)C2=O)c1,24.0
CC(=N)N1CCC(Oc2ccc3c(c2)OCC(=O)N3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,2.1633307652783933
NCc1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)c1,360.0
CC(=N)N1CCC(Oc2ccc3cc(C(=O)NC(CC(=O)O)C(=O)O)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,20.0
CC(C)c1ccc(CCNS(=O)(=O)c2cc(C(=N)N)ccc2O)c(OCC(=O)O)c1,51.0
N=C(N)c1ccc(CNC(=O)[C@@H]2Cc3cn(Cc4nc(ccc4)Cn4cc(C[C@@H](NS(=O)(=O)Cc5ccccc5)C(=O)N2)nn4)nn3)cc1,1860.0
N=C1OCCN1Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,1.5
Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(N2CCC(C)(c3ccccc3)CC2)c1F,560.0
N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)nc2c1,320.0
CC(C)COCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2cccc(C(=N)N)c2)=NO1,37.0
CCS(=O)(=O)N1C[C@H](NC(=O)c2ccc(-n3ccccc3=O)cc2)[C@H](NC(=O)c2ccc(Cl)s2)C1,0.64
O=C(N[C@H]1CNC[C@H]1NC(=O)c1ccc2c(Cl)c[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,18.0
O=C(N[C@H]1COC[C@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,2.6
CNc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,250.0
CCS(=O)(=O)c1ccc2cc1CNC(=O)[C@H](Nc1ccc(C(=N)N)cc1)c1ccc(cc1)CCCC(=O)N2,5500.0
CC(C)(C)S(=O)(=O)c1ccc2cc1CNC(=O)C(Nc1ccc3c(N)nccc3c1)c1ccc(cc1)CCCC(=O)N2,4800.0
Cc1c(F)c(Oc2cccc(CC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F,280.0
N=C(N)c1cccc(CNC(=O)c2cc3ccccc3n2Cc2cccc(C(=N)N)c2)c1,22.22611077089287
Cc1ccc(NC(=O)c2c(O)c3ccccc3s2)c(C(=O)Nc2ccc(Cl)cc2)c1,4400.0
CCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc(-c2cccc(C(=N)N)c2)cc1,17.0
Cc1nc(-c2cccc(C(=N)N)c2)c(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)s1,0.06
CCc1nc2c(N)c(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,8.0
Cc1cc(I)c(O)c(C(=O)Nc2ccc(C(=N)N)c(Cl)c2)c1,115000.0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CSCc3cc(cc(c3)CSC[C@@H](C(=O)N[C@@H](C)C(=O)N(C)CC(=O)N(C)CC(=O)N(C)CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)O)NC1=O)CSC[C@H](NC(C)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCNC(=N)N)C(=O)N2,23000.0
N=C(N)c1cccc(Cn2c(C(=O)NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c(O)cccc32)c1,99.0
Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2)c(=O)n1CC(=O)NC1CCc2c(C1)sc(=N)n2N,131000.0
CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2ccc(Cl)c(N)c2)=NO1,130.0
N=C(N)c1ccc(CNC(=O)CNC(=O)[C@@H](CO)NS(=O)(=O)Cc2ccccc2)cc1,3000.0
CC(=N)N1CCC(Oc2ccc3c(c2)nc(C(C)(C)C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,2.0
Cc1nn(-c2cccc(CN)c2)c(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,2.7
CCCCNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,46773.51
CCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc(-c2ccc(C(=N)N)cc2)cc1,670.0
Cc1nn(-c2cccc(C(=N)N)c2)c(C(=O)Nc2ccc(-c3ccccc3F)cc2)c1,0.46
CN1CCN=C1c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3cc(Cl)ccc3c2)c(F)c1,1.2
Cc1nn(-c2ccc3[nH]nc(N)c3c2)c(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,29.0
N=C(N)c1cccc(-n2ccnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,0.33
CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cccc(C(=N)N)c3)cc2C(F)(F)F)CC1,0.88
Cc1ccc(NC(=O)c2c(Cl)ccs2)c(C(=O)Nc2ccc(Cl)cc2)c1,130.0
Cc1ccc(NC(=O)c2c(Cl)c3ccccc3s2)c(C(=O)Nc2ccc(Cl)cc2)c1,0.32
Cc1ccc(CS(=O)(=O)Nc2ccc(C)n(CC(=O)NC3CCc4c(C3)sc(N)n4)c2=O)cc1,80000.0
N=C(N)c1ccc(CCC(CC(=O)n2cccc2)c2cccc(C(=N)N)c2)cc1,1150.0
Cc1nn(-c2cc3ccccc3cc2F)c(C(=O)Nc2ccc(C(=N)N3CCCC3)cc2F)c1,4.1
COC(=O)C(C)CN(c1ccc2nc(C)n(Cc3ccc4ccc(C(=N)N)cc4c3)c2c1)C1CCN(C(C)=N)CC1,1.1
N=C(N)c1cccc(C(=O)N[C@@H](C(=O)NCC2CCC(CN)CC2)c2ccccc2)c1,214.94185260204677
CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1c(C)cc(OC)c(C)c1C,190107.83
N=C(N)c1ccc(CNC(=O)c2cc3ccccc3n2Cc2cccc(C(=N)N)c2)cc1,260.0
COc1cccc2c1cc(C(=O)NC(c1ccccc1)c1ccncc1)n2Cc1cccc(C(=N)N)c1,6790.0
O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(Cl)c(OCCc2ccc(Cl)cn2)c1,19.983319425122108
C[n+]1ccc(CNC(=O)c2cc3ccccc3n2Cc2cccc(C(=N)N)c2)cc1,150.0
CN(CCNC(=O)c1cc2c(O)cccc2n1Cc1cccc(C(=N)N)c1)c1cccc2ccccc12,2470.0
N=C(N)c1cccc(Cn2c(C(=O)NCCNc3cccc4ccccc34)cc3c(O)cccc32)c1,318.0
N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ncccc4c3)C2=O)c1,200.0
COc1ccc2ccc(S(=O)(=O)N(Cc3n[nH]cc3)[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,21.0
N=C(N)c1ccc(O)c(/C=C/CNC(=O)c2ccc(-c3cccc(S(N)(=O)=O)c3)cc2)c1,9.0
N=C(N)N1CCC(CC(=O)[C@@H]2Cc3cccc4c3N2C(=O)[C@@H](NS(=O)(=O)c2ccc3OCCc3c2)CC4)CC1,49.2
N=C(N)NCCC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,56000.0
N=C(N)c1ccc(NC(=O)c2ccccc2O)cc1,12000.0
Nc1cc(C2=NOC(CNS(=O)(=O)c3cscc3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,1.2
COc1cc(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)c(C)c1C,100000.0
CC1CN(c2cccc(C(=N)N)c2)C(=O)N(C2CCN(Cc3ccccc3)CC2)C1,240.0
CC1CN(Cc2ccc(C(=N)N)cc2)C(=O)N(C2CCN(Cc3ccccc3)CC2)C1,22800.0
CNC(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,639734.84
O=C1[C@@H](NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1nc2c[nH]ccc-2c1,18.0
N=C(N)c1ccc(Oc2cccc(Oc3ccc(C(=N)N)cc3)n2)cc1,399.9999999999999
CCOC(=O)C(Cc1cccc(C(=N)N)c1)NC(=O)CNS(=O)(=O)c1ccc(C#N)cc1,5200.0
C=CCN1CC[C@H](Oc2ccc(C(Oc3ccc4CCN(C(=N)N)Cc4c3)C(=O)OCC)cc2)C1,1000.0
COc1cc(CNc2ccc(C(=N)N)cc2)c(NS(C)(=O)=O)cc1OCc1ccccc1,26000.0
COC(=O)CN(C1CCCN(c2ccc(-n3ccnc3C[N+](C)(C)CC(=O)OC)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,0.21
CS(=O)(=O)c1ccccc1-c1ccc(N2CCCC(NS(=O)(=O)c3cnc4ccccc4c3)C2=O)c(F)c1,28.0
CS(=O)(=O)c1ccccc1-c1ccc(N2CCCC(NS(=O)(=O)Cc3ccccc3)C2=O)c(F)c1,3200.0
CS(=O)(=O)c1ccccc1-c1ccc(N2CCCC(NS(=O)(=O)c3cccnc3)C2=O)c(F)c1,2600.0
COc1ccc(NC2CCCN(c3ccc(-c4ccccc4S(C)(=O)=O)cc3F)C2=O)cc1,450.0
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)s3)nc2)C1=O,24.0
O=C(NCC1CCN(c2ccncc2)CC1)c1cc(OCCc2ccc(Cl)cc2Cl)ccc1Cl,241.0
CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)c3cc4nc(Cl)ccc4s3)C2=O)c(F)c1,2.0
O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc(-c2cocc2)cc1F,74.6
O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc(-c2cccnc2)cc1F,6.3
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)C2=Nc3ccc(Cl)cc3C2)C1=O,90.0
C/C(=C\S(=O)(=O)NC1CCN(c2ccc(-n3ccnc3CN(C)C)cc2F)C1=O)c1ccc(Cl)s1,0.2
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2n[nH]c(-c3ccc(Cl)s3)n2)C1=O,534.0
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc(/C=C/Cl)cc2)C1=O,314.0
CC(C)N(CCN1CCOCC1)C(=O)[C@H](C)N1CC[C@H](N(CC(N)=O)S(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,1.0
CC(C)N(CCNC(N)=O)C(=O)[C@H](C)N1CC[C@H](N(CC(N)=O)S(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,1.0
CC(C)N(CCS(N)(=O)=O)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,3.0
CC(C)N(CCC(N)=O)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,11.0
C[C@@H](C(=O)NCCN)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,4100.0
CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C2=O)n(-c2ccccc2S(N)(=O)=O)nc3C(F)(F)F)cc1,0.82
COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2F)cc1,3.6
Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C3(C(=O)N4CCCC4)CC3)ccc21,15.0
CCOC(=O)C1CCCCN1c1ccc(N2C[C@H](CNC(=O)c3ccc(Cl)s3)OC2=O)cc1,62.2
CCOC(=O)C1CCN(c2ccc(N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O)cc2)CC1,769.0
CCOC(=O)C1CCN(c2ccc(N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O)cc2)C(=O)C1,21.9
Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(N4CCOCC4)cc3F)cc12,6.3
O=C(NC[C@H]1CN(c2ccc(N3CCCC(C(=O)O)C3)cc2)C(=O)O1)c1ccc(Cl)s1,1220.0
O=C(NC[C@H]1CN(c2ccc(N3CCC(C(=O)O)CC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,337.0
N=C(N)c1ccc2scc(C(Cc3ccccc3)C(=O)Nc3ccc(S(=O)(=O)Nc4ccc(Cl)nn4)cc3)c2c1,5360.0
COc1cc(CNc2ccc(C(=N)N)cc2)ccc1OCc1ccccc1,1200.0
CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CC(=O)Nc2cccc(Cl)c2)CC1,287.0
O=C(NC1CCN(c2ccncn2)CC1)c1cc2ccccc2n1Cc1noc(-c2ccc(Cl)s2)c1,95.0
COc1ccc(-n2nc(Cn3ccnc3)c3c2c(=O)n(-c2ccc(-c4ccccc4CN4CCCC4)cc2)c(C)n3)cc1,2.1
COc1ccc(-n2nc(C#N)c3c2c(=O)n(-c2ccc(-c4ccccc4CN(C)C)cc2)c(C)n3)cc1,1.8
N=C(N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(cc3)NC(=O)CCN3CCN(CCC(=O)Nc4ccc(cc4)C[C@@H](NS(=O)(=O)Cc4ccccc4)C(=O)N2)CC3)cc1,25000.0
CCOc1cc(C(=O)NCC2CCN(c3ccncc3)CC2)cc(OCCc2ccc(Cl)cc2Cl)c1OCC,263.0
COc1c(Br)cc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,1053.0
COc1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cn1,54.0
CS(=O)(=O)c1ccccc1N1CCC(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)CC1,1.7
CS(=O)(=O)c1ccccc1N1CCC(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2CN)CC1,2.4
COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(NC(C)=O)cc2)CC3)cc1,189.51358790334797
Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N3CCCCC3)c2)c1F,820.0
CCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C/C(=N\OC/C=C/c4ccc(F)cc4)[C@@](C)(CC[C@@H]21)C3,6169.0
CCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C/C(=N\OC/C=C/c4ccccc4)[C@@](C)(CC[C@@H]21)C3,10697.0
CCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C/C(=N\OC4CCOCC4)[C@@](C)(CC[C@@H]21)C3,1809.0
CCOC(=O)c1ccc(CO/N=C2\C[C@]34CC[C@H]5[C@@](C)(CCC[C@@]5(C)C(=O)OCC)[C@@H]3CC[C@@]2(C)C4)o1,9877.0
N=C(N)c1cccc(C(=O)NC(C(=O)NCC2CCC(CN)CC2)c2ccccc2)c1,287.22813232690146
CCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C/C(=N\OC/C=C/c4ccc5[nH]ccc5c4)[C@@](C)(CC[C@@H]21)C3,4674.0
CCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C/C(=N\OC/C=C/c4ccc(C(C)=O)cc4)[C@@](C)(CC[C@@H]21)C3,1643.0
Cc1c(F)c(Oc2cccc(NS(C)(=O)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F,3804.0
COC(=O)CC(=O)N(Cc1ccccc1)c1ccc2c(c1)OC(Cc1ccc(C(=N)N)cc1)C(=O)N2C,5710.0
COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)cc1,6.9
CC(C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1)c1ccc(-c2ccccc2S(C)(=O)=O)cc1F,2.8
CS(=O)(=O)c1ccccc1-c1ccc2c(c1)CCN2C(=O)C1CC(C(F)(F)F)=NN1c1ccc2onc(N)c2c1,1.5
CN(C)CC(=O)N(C)c1ccc2c(c1)CCN2C(=O)c1cc(C(N)=O)nn1-c1ccc2onc(N)c2c1,6.8
CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2cccc(NS(N)(=O)=O)c2)ccc1OC(C)C,4100.0
CC(C)(C)OC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)NCc1ccc(C(=N)N)cc1,7700.0
CCOC(=O)C1CCN(c2ccc(N3C[C@H](CNC(=O)c4ccc(Cl)c(N)c4)OC3=O)cc2)CC1,10800.0
COc1cccc(NC(=O)C(Oc2cccc3c2cc(C(=N)N)s3)c2ccccc2)c1,290.0
COc1ccc(NC(=O)OC[C@@H](Oc2cccc3c2cc(C(=N)N)s3)c2ccccc2)cc1,3773.0
NCCCCC(NC(=O)CN(CC1(c2ccccc2)CCCC1)C(=O)CCc1ccccc1)B(O)O,1390.0
N=C(N)c1ccc2N[C@H](c3cccc(-c4ccc(C(=O)O)cc4C(=O)O)c3)C[C@H](c3ccccc3)c2c1,130.0
Cc1nn(-c2cc3ccccc3cc2F)c(C(=O)Nc2ccc(C(=N)N3CCCCC3)cc2F)c1,5.2
Cc1ccc(NC(=O)c2c(Cl)c3ccccc3s2)c(C(=O)Nc2ccc(CN)cc2)c1,1400.0
C[n+]1ccc(CNC(=O)c2cc3ccccc3n2Cc2ccc(C(=N)N)cc2)cc1,600.0
CCOc1cccc(-c2cc3cc(C(=N)N)ccc3[nH]2)c1O,2100.0
COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2ccc3c(N)nccc3c2)c2cc(C)ccc2F)c1,5400.0
CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2cccc(N)c2)ccc1OC(C)C,1800.0
N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)cc2F)c1,24.0
CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2cccnc2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,60.0
COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cccc(CN(C)C)c2)cc1,1.0
CC(=N)N1CCC(Oc2ccc3c(c2)nc(CCC(N)=O)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,3.6
N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)[C@H](CO)NCc1ccc(C(=N)N)cc1,14.5
COC(=O)Nc1ccc(-c2c[nH]c([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)n2)cc1,1500.0
N=C(N)c1ccc(CC(=O)[C@H](Cc2cccc(CN)c2)NC(=O)[C@@H](CCCc2ccccc2)NS(=O)(=O)Cc2cccc(C(=O)O)c2)cc1,45.0
COC(=O)C(Cc1cccc(C(=N)N)c1)NC(=O)CNS(=O)(=O)c1ccc(C)cc1,1800.0
N=C(N)c1ccc(CC(NC(=O)CNS(=O)(=O)c2ccc(C(=N)N)cc2)C(=O)O)cc1,3600.0
COc1ccc(-n2nc(C(F)(F)F)c3c2c(=O)n(-c2ccc(-c4ccccc4CN4CCCC4)cc2)nc3C)cc1,2.8
COC(=O)c1nn(-c2ccc(OC)cc2)c2c1ncn(-c1ccc(-c3ccccc3S(N)(=O)=O)cc1F)c2=O,1.8
CCOC(=O)c1nn(-c2ccc(OC)cc2)c2c1ncn(-c1ccc(-c3ccccc3CN3CCCC3)cc1F)c2=O,3.6
CCOC(=O)c1nn(-c2ccc(OC)cc2)c2c1ncn(-c1ccc(-c3ccccc3CN3CCCC3)cc1)c2=O,3.8
C[C@H](C(=O)N1CCOCC1)N1CC[C@@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,82.0
CC(=N)N1CCC(Oc2ccc3nc(C(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,0.026
CCC(C(=O)N1CCCCC1)N1CCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,571.314274283428
C[C@H](NC(=O)[C@@H](CO)NS(=O)(=O)Cc1ccccc1)C(=O)NCc1ccc(C(=N)N)cc1,2100.0
COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C(C)=O)CC4)cc2)CC3)cc1,0.055
COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)N5CCC(O)CC5)CC4)cc2)CC3)cc1,54.0
Cc1cc2c(cc1C)[nH]c([C@@H](CNC(=O)c1ccc(-n3cnnc3)cc1Cl)c1ccc(F)cc1)n2,1507.0
Cc1cccc([C@@]2(NC(=O)c3ccc(-n4cnc(C)n4)cc3Cl)CCc3nn4cc(C)ccc4c3C2)c1,605.0
Cc1cn2nc3CC[C@](NC(=O)c4c(Cl)cc(-n5cnc(C)n5)cc4Cl)(c4ccc(F)cc4)Cc3c2cc1,1110.0
Cc1ccc2c(c1)c(C(N)=O)c1CC[C@](NC(=O)c3ccc(-n4cnnc4)cc3Cl)(c3ccccc3)Cn12,1035.0
O=C1C(NS(=O)(=O)c2cc3ccc(Cl)nc3s2)CCCN1c1ccc(-n2ccccc2=O)cc1,0.05
NCc1ccccc1-n1nc(C(F)(F)F)cc1C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1F,0.91
COc1ccc2ccc(S(=O)(=O)N(C)[C@H]3CCN(Cc4csc(C(=N)N)c4)C3=O)cc2c1,7.0
CNc1nccn1Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c1Cl,0.005
CN(C)Cc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,0.1
CN(C)Cc1nccn1-c1ccc(N2CC[C@H](NS(=O)(=O)c3ccc4cc(Cl)ccc4c3)C2=O)c(F)c1,0.6
CS(=O)(=O)c1cc(F)ccc1N1CCN(C(=O)[C@H](NC(=O)c2ccc3ccnc(N)c3c2)c2ccccc2)CC1,3.0
O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2c[nH]ccc-2n1,4.0
Cc1nn(-c2cccc(CN)c2)c2c(F)c(-c3ccc(N4CCCC4=O)cc3)ccc12,223.0
NC(=O)c1nn(-c2ccc3onc(N)c3c2)c2c(F)c(-c3ccc(N4CCCCC4=O)cc3F)ccc12,6.4
COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cccc[n+]2[O-])cc1,0.58
Cc1cccc2c1cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1noc(-c2ccc(Cl)s2)c1,3.0
CC(C)N1CCC(NC(=O)c2c(Cl)c3ccccc3n2Cc2noc(-c3ccc(Cl)s3)c2)CC1,2.0
CC(C)N1CCC(NC(=O)c2c(C#N)c3cc(S(C)(=O)=O)ccc3n2Cc2noc(-c3ccc(Cl)s3)c2)CC1,7.0
COc1cc(N2CCC(CNC(=O)c3ccc(OC)c(OCCc4ccc(Cl)cc4Cl)c3)CC2)nc(OC)n1,10000.0
COc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2F)cc1,310.0463380956875
O=CNc1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,75.0
N=C(N)c1cccc(CC(NS(=O)(=O)c2cccc(-c3ccc(Cl)cc3)c2)C(=O)N2CCC(CCN)CC2)c1,910.0
NCCC(=O)Nc1cccc(S(=O)(=O)N[C@@H](Cc2ccc(CN)cc2)C(=O)N2CCC(CCN)CC2)c1,430000.0
Cc1nn(-c2ccc3onc(N)c3c2)c2c1CCN(c1ccc(-c3ccccc3CN3CC[C@@H](O)C3)cc1)C2=O,0.27
NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(C2CCCCC2)C2CCCCC2)CC1,95000.0
CCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,0.58
N=C(N)c1cc2c(cc1F)nc(-c1cccc(OC3CCCC3)c1O)[nH]2,32000.0
N=C(N)c1ccc2scc(C(Cc3ccccc3)C(=O)NC3CCCC[C@H]3C(=O)NCC(N)=O)c2c1,65.0
CC(C)COc1cccc(-c2cc3cc(C(=N)N)ccc3[nH]2)c1O,1700.0
CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CCc2ccc(Cl)cc2Cl)CC1,474.0
CCOc1cc(OC2CCN(S(C)(=O)=O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,4400.0
C#Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,2900.0
C=Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,13300.0
N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-n3cnc4cc(Cl)c(Cl)cc43)cc2F)c1,0.27
N=C(N)c1ccc2[nH]cc(C(Cc3ccccc3)C(=O)Nc3ccc(-n4cnc(-c5ccccc5)c4)cc3)c2c1,79.0
O=C(NCC1CCN(c2ccncc2)CC1)c1cc2ccccc2n1Cc1noc(-c2ccc(Cl)s2)c1,64.0
CCC(CC)N1CCC(NC(=O)c2cc3ccccc3n2Cc2noc(-c3ccc(Cl)s3)c2)CC1,220.0
